epoch,train_loss,val_loss
19,0.415701395644082,0.4170997488498688
20,0.4139918772114648,0.42094524908065795
21,0.41027233669492935,0.4237456521987915
22,0.40599310570293,0.4332236831188202
23,0.40549204839600456,0.4173804068565369
24,0.3999383238421546,0.41515893387794495
25,0.39794015775786507,0.41523960494995116
26,0.39483194986979164,0.41892170238494875
27,0.3932823825147417,0.4092097795009613
28,0.38790987253189085,0.4018346812725067
29,0.38616237216525606,0.41521766781806946
30,0.3834177111254798,0.40457422518730163
31,0.3830380845864614,0.40219589781761167
32,0.37984902339511445,0.401266402721405
33,0.3742130244308048,0.4067605628967285
34,0.3730474183559418,0.3915208501815796
35,0.3691259271303813,0.39959558415412905
36,0.3643792051739163,0.3906975698471069
37,0.36524463325076634,0.39484556126594544
38,0.36045483040809634,0.39286957240104675
39,0.3584472826586829,0.39112816548347473
40,0.3558089030848609,0.3862594268321991
41,0.3524288464387258,0.3847054295539856
42,0.3500433882607354,0.38700909399986266
43,0.3458739484416114,0.3790201618671417
44,0.3436477575831943,0.385542688369751
45,0.3422159295876821,0.37996508765220643
46,0.33854120201534693,0.3818132081031799
47,0.33508308959007266,0.37730866384506223
48,0.3334619105656942,0.375937415599823
49,0.3297537642319997,0.38219405722618105
50,0.32641553240352206,0.3774685642719269
51,0.3256441132492489,0.3851480233669281
52,0.324511747068829,0.37421457552909854
53,0.31700217339727615,0.37998094177246095
54,0.3158526659806569,0.38092666006088255
55,0.31471062342325845,0.373733717918396
56,0.31108395303620234,0.3724267451763153
57,0.3072731723255581,0.3730569829940796
58,0.307470571703381,0.37362601613998414
59,0.3012817517651452,0.3747763998508453
60,0.2984668500688341,0.3702847566604614
61,0.2961457084019979,0.3775181024074554
62,0.2948915548059675,0.3775135676860809
63,0.2907446748415629,0.3727916166782379
64,0.2914795764022403,0.37252839183807374
65,0.28813312570254007,0.37194115948677064
66,0.2833194913599226,0.37034742069244386
67,0.2811188035276201,0.37648176097869873
68,0.2808994496928321,0.37775938367843626
69,0.2781542690065172,0.3727018699645996
70,0.2741766988436381,0.3768726155757904
71,0.2744303680525886,0.37506480526924135
72,0.2568817148208618,0.36132610273361204
73,0.2477694996330473,0.3609242432117462
74,0.2442792628208796,0.3617808511257172
75,0.24178711097770267,0.36300935411453245
76,0.23822447839048175,0.36343202996253965
77,0.23633617080582514,0.36245494294166564
78,0.23406505567497676,0.36291291522979735
79,0.23206052333778804,0.3651305525302887
80,0.22999995991918776,0.3642095558643341
81,0.2286694836748971,0.36681900095939635
82,0.2252257150411606,0.36502751302719116
83,0.22370417002836862,0.36875221467018127
84,0.22237923195627002,0.36688351511955264
85,0.2142581730418735,0.3631565580368042
86,0.2086866099304623,0.36327091717720034
