sample_idx,lambda_idx,lambda_nm,score,center_score,shape_score,edge_score,bandwidth_score,coef_a,fit_mse,r2
3342,0,1000.0,0.07546953856945038,0.0,0.0,0.7546953558921814,0.07546953856945038,1.0008461475372314,0.3547595739364624,-5.775279998779297
3343,0,1000.0,0.0974983349442482,0.0,0.0,0.9749833345413208,0.0974983349442482,1.4394243955612183,0.4128568470478058,-2280.707763671875
3344,0,1000.0,0.025686059147119522,0.0,0.0,0.2568605840206146,0.025686059147119522,0.8347763419151306,0.49578723311424255,-5.799827575683594
3345,0,1000.0,0.05356429144740105,0.0,0.0,0.5356429219245911,0.05356429144740105,1.1331745386123657,0.501065731048584,-7.473082065582275
3346,0,1000.0,0.5801458954811096,0.8959589600563049,0.0,0.4257054030895233,0.5801458954811096,0.7816013693809509,0.2043837159872055,-1.3722060918807983
3347,0,1000.0,0.10885641723871231,0.014760698191821575,0.0,1.0,0.10885641723871231,1.4583909511566162,0.40517932176589966,-13121.3095703125
3348,0,1000.0,0.63618004322052,0.9732943177223206,0.0,0.5220348238945007,0.63618004322052,1.1695668697357178,0.19110088050365448,-0.9454365372657776
3349,0,1000.0,0.3926873803138733,0.5341774821281433,0.0,0.7218088507652283,0.3926873803138733,1.3260360956192017,0.11589281260967255,-1.9668439626693726
3350,0,1000.0,0.5601068735122681,0.8155667781829834,0.0,0.7076682448387146,0.5601068735122681,1.273317575454712,0.2072448581457138,-1.3653271198272705
3351,0,1000.0,0.22465640306472778,0.2454228550195694,0.0,0.7740268111228943,0.22465640306472778,1.259475588798523,0.24972650408744812,-8.415326118469238
3352,0,1000.0,0.4509117603302002,0.7427876591682434,0.0,0.0523916557431221,0.4509117603302002,0.32921671867370605,0.2319023311138153,-1.5362622737884521
3353,0,1000.0,0.0632995218038559,0.0,0.0,0.6329951882362366,0.0632995218038559,1.153723120689392,0.40508055686950684,-23.098257064819336
3354,0,1000.0,0.08841793239116669,0.0,0.0,0.8841792941093445,0.08841793239116669,1.3849784135818481,0.41499367356300354,-320.8409729003906
3355,0,1000.0,0.07440394908189774,0.0,0.0,0.7440394759178162,0.07440394908189774,1.135904312133789,0.39312267303466797,-5.562444686889648
3356,0,1000.0,0.12040848284959793,0.044150132685899734,0.0,0.9391840696334839,0.12040848284959793,1.4551112651824951,0.3850943148136139,-1266.045654296875
3357,0,1000.0,0.12045091390609741,0.0351109579205513,0.0,0.9938434362411499,0.12045091390609741,1.4512481689453125,0.38866308331489563,-2196.842041015625
3358,0,1000.0,0.05962367355823517,0.0,0.0,0.5962367057800293,0.05962367355823517,1.0680376291275024,0.38470590114593506,-10.029337882995605
3359,0,1000.0,0.8033850789070129,0.8778695464134216,0.6828752756118774,0.7180074453353882,0.8033850789070129,1.1627742052078247,0.0353098139166832,0.6828752756118774
3360,0,1000.0,0.127320796251297,0.07179687172174454,0.0,0.8424267768859863,0.127320796251297,1.1740306615829468,0.2822888195514679,-3.4426429271698
3361,0,1000.0,0.04730480536818504,0.0,0.0,0.47304806113243103,0.04730480536818504,1.0700352191925049,0.4145081043243408,-8.413905143737793
3362,0,1000.0,0.11904773861169815,0.048787351697683334,0.0,0.8977532982826233,0.11904773861169815,1.1690855026245117,0.31491950154304504,-3.0435497760772705
3363,0,1000.0,0.07323329895734787,0.0,0.0,0.7323330044746399,0.07323329895734787,1.2475976943969727,0.3958113491535187,-43.7784309387207
3364,0,1000.0,0.3057768642902374,0.41040927171707153,0.0,0.5953128933906555,0.3057768642902374,1.1458982229232788,0.3235735595226288,-6.910623550415039
3365,0,1000.0,0.10062632709741592,0.0016762238228693604,0.0,0.9962059259414673,0.10062632709741592,1.4630476236343384,0.416025847196579,-259795.953125
3366,0,1000.0,0.07853333652019501,0.0,0.0,0.7853333950042725,0.07853333652019501,1.2991794347763062,0.44570642709732056,-39.415626525878906
3367,0,1000.0,0.05811158940196037,0.0,0.0,0.5811159014701843,0.05811158940196037,1.0919277667999268,0.25801628828048706,-2.54663348197937
3368,0,1000.0,0.08047807961702347,0.0,0.0,0.8047807812690735,0.08047807961702347,1.192001223564148,0.29789894819259644,-3.309873580932617
3369,0,1000.0,0.07351156324148178,0.0,0.0,0.7351155877113342,0.07351156324148178,1.2510035037994385,0.39709457755088806,-92.1999740600586
3370,0,1000.0,0.08399554342031479,0.014241617172956467,0.0,0.7545056939125061,0.08399554342031479,1.2343394756317139,0.30355703830718994,-48.29815673828125
3371,0,1000.0,0.8113287687301636,0.8793699741363525,0.8182139992713928,0.3824255168437958,0.8113287687301636,1.1071653366088867,0.020715635269880295,0.8182139992713928
3372,0,1000.0,0.23280999064445496,0.24076884984970093,0.0,0.883486807346344,0.23280999064445496,1.270990252494812,0.2008904367685318,-2.159363031387329
3373,0,1000.0,0.09714752435684204,0.0,0.0,0.9714752435684204,0.09714752435684204,1.443151593208313,0.41744300723075867,-4142.9453125
3374,0,1000.0,0.06649693101644516,0.0,0.0,0.6649693250656128,0.06649693101644516,1.1404941082000732,0.29531383514404297,-4.970907688140869
3375,0,1000.0,0.04872208461165428,0.0,0.0,0.4872208535671234,0.04872208461165428,0.8408390283584595,0.19037051498889923,-2.0789132118225098
3376,0,1000.0,0.0993901938199997,0.02430621348321438,0.0,0.8480646014213562,0.0993901938199997,1.438946008682251,0.3892909586429596,-1060.9326171875
3377,0,1000.0,0.13255499303340912,0.06661294400691986,0.0,0.9258722066879272,0.13255499303340912,1.4474540948867798,0.36352598667144775,-185.30215454101562
3378,0,1000.0,0.14558905363082886,0.1005590409040451,0.0,0.8525363206863403,0.14558905363082886,1.4265282154083252,0.35743215680122375,-307.94573974609375
3379,0,1000.0,0.2671809494495392,0.34514933824539185,0.0,0.6009135842323303,0.2671809494495392,1.3905969858169556,0.24801631271839142,-16.601978302001953
3380,0,1000.0,0.05776304751634598,0.0,0.0,0.5776304602622986,0.05776304751634598,1.1389458179473877,0.47305136919021606,-17.396846771240234
3381,0,1000.0,0.033404599875211716,0.0,0.0,0.33404597640037537,0.033404599875211716,0.9126245379447937,0.45811137557029724,-6.419785976409912
3382,0,1000.0,0.5011699795722961,0.7287846207618713,0.0,0.6389917731285095,0.5011699795722961,0.9866385459899902,0.15289701521396637,-0.44473734498023987
3383,0,1000.0,0.21618367731571198,0.22692137956619263,0.0,0.8003085255622864,0.21618367731571198,1.2035573720932007,0.2425946742296219,-1.5829293727874756
3384,0,1000.0,0.05198735371232033,0.0,0.0,0.5198735594749451,0.05198735371232033,0.8343262672424316,0.468311071395874,-4.610270023345947
3385,0,1000.0,0.09937014430761337,0.0,0.0,0.9937014579772949,0.09937014430761337,1.456753134727478,0.41831597685813904,-24469.5078125
3386,0,1000.0,0.11980747431516647,0.12230788171291351,0.0,0.4642274081707001,0.11980747431516647,0.8993735909461975,0.22871141135692596,-5.761895179748535
3387,0,1000.0,0.08642826229333878,0.0,0.0,0.8642826676368713,0.08642826229333878,1.321126937866211,0.37327200174331665,-217.45953369140625
3388,0,1000.0,0.10954896360635757,0.053398750722408295,0.0,0.775097131729126,0.10954896360635757,1.3663418292999268,0.31742388010025024,-35.45198059082031
3389,0,1000.0,0.10136376321315765,0.015973251312971115,0.0,0.9177981019020081,0.10136376321315765,1.3408631086349487,0.4056130051612854,-56.81547164916992
3390,0,1000.0,0.0433691143989563,0.0,0.0,0.433691143989563,0.0433691143989563,1.0373716354370117,0.4780811071395874,-10.433821678161621
3391,0,1000.0,0.14808763563632965,0.11936219036579132,0.0,0.7647032737731934,0.14808763563632965,1.049340009689331,0.15565231442451477,-2.254286527633667
3392,0,1000.0,0.08587996661663055,0.0,0.0,0.8587996363639832,0.08587996661663055,1.3590720891952515,0.4283086359500885,-119.07775115966797
3393,0,1000.0,0.18246206641197205,0.16730906069278717,0.0,0.8207663297653198,0.18246206641197205,1.3733350038528442,0.2727808356285095,-45.35581588745117
3394,0,1000.0,0.09790761768817902,0.02758193016052246,0.0,0.8135846257209778,0.09790761768817902,1.377709150314331,0.35022851824760437,-282.9996643066406
3395,0,1000.0,0.04987417533993721,0.0,0.0,0.4987417757511139,0.04987417533993721,0.8031273484230042,0.2904655337333679,-4.894257068634033
3396,0,1000.0,0.08777095377445221,0.0,0.0,0.8777095079421997,0.08777095377445221,1.2816877365112305,0.3246227204799652,-12.203254699707031
3397,0,1000.0,0.19564984738826752,0.2287735939025879,0.0,0.583856999874115,0.19564984738826752,0.9926016330718994,0.25663310289382935,-4.290530204772949
3398,0,1000.0,0.07922627776861191,0.0,0.0,0.7922627925872803,0.07922627776861191,1.0371983051300049,0.33665311336517334,-4.6651997566223145
3399,0,1000.0,0.14155717194080353,0.09785687923431396,0.0,0.8284304141998291,0.14155717194080353,1.3606548309326172,0.3404396176338196,-75.57809448242188
3400,0,1000.0,0.062938392162323,0.034980736672878265,0.0,0.4194994866847992,0.062938392162323,1.2112152576446533,0.29427051544189453,-21.423152923583984
3401,0,1000.0,0.5397669672966003,0.8091131448745728,0.0,0.542990505695343,0.5397669672966003,0.7997809052467346,0.23672032356262207,-1.752670168876648
3402,0,1000.0,0.21365176141262054,0.2242027223110199,0.0,0.7913011908531189,0.21365176141262054,1.2609156370162964,0.19073085486888885,-3.1890039443969727
3403,0,1000.0,0.06084350124001503,0.0,0.0,0.6084350347518921,0.06084350124001503,1.1576801538467407,0.40755796432495117,-18.637165069580078
3404,0,1000.0,0.14034327864646912,0.14542260766029358,0.0,0.5308971405029297,0.14034327864646912,1.234157681465149,0.21154457330703735,-5.084267616271973
3405,0,1000.0,0.06539107114076614,0.0,0.0,0.6539106965065002,0.06539107114076614,1.1759657859802246,0.4023364186286926,-13.919353485107422
3406,0,1000.0,0.19464011490345,0.20718878507614136,0.0,0.7032684683799744,0.19464011490345,1.1116420030593872,0.20876996219158173,-2.56357479095459
3407,0,1000.0,0.08607462793588638,0.0,0.0,0.8607462644577026,0.08607462793588638,1.375755786895752,0.39231979846954346,-395.2393493652344
3408,0,1000.0,0.0822237879037857,0.0,0.0,0.8222379088401794,0.0822237879037857,1.345128059387207,0.44057583808898926,-100.87460327148438
3409,0,1000.0,0.04287334531545639,0.0,0.0,0.4287334382534027,0.04287334531545639,0.8536254167556763,0.41351649165153503,-8.639623641967773
3410,0,1000.0,0.11960557103157043,0.035650257021188736,0.0,0.9821541905403137,0.11960557103157043,1.4409373998641968,0.3822907507419586,-1004.330322265625
3411,0,1000.0,0.4406106173992157,0.577568531036377,0.0,0.9406951069831848,0.4406106173992157,1.2984460592269897,0.19727717339992523,-1.1610571146011353
3412,0,1000.0,0.0931166559457779,0.0646086186170578,0.0,0.5435148477554321,0.0931166559457779,1.1493418216705322,0.3050670027732849,-3.276142120361328
3413,0,1000.0,0.093952476978302,0.0,0.0,0.93952476978302,0.093952476978302,1.4278724193572998,0.423552930355072,-867.6751708984375
3414,0,1000.0,0.1308479607105255,0.06704402714967728,0.0,0.906215488910675,0.1308479607105255,1.4342269897460938,0.3664398789405823,-454.5428161621094
3415,0,1000.0,0.053211335092782974,0.0,0.0,0.5321133732795715,0.053211335092782974,0.9039556980133057,0.22376273572444916,-1.360452651977539
3416,0,1000.0,0.08315864950418472,0.0,0.0,0.831586480140686,0.08315864950418472,1.3984992504119873,0.40877416729927063,-315.0497131347656
3417,0,1000.0,0.10165641456842422,0.007432486861944199,0.0,0.9719692468643188,0.10165641456842422,1.4313732385635376,0.3079741895198822,-3.884425640106201
3418,0,1000.0,0.2160959541797638,0.22664649784564972,0.0,0.8010804653167725,0.2160959541797638,1.20648193359375,0.1602039486169815,-1.0088694095611572
3419,0,1000.0,0.09847088158130646,0.0,0.0,0.9847087860107422,0.09847088158130646,1.4524047374725342,0.41905614733695984,-11147.10546875
3420,0,1000.0,0.05942203104496002,0.0,0.0,0.5942203402519226,0.05942203104496002,1.1599925756454468,0.44205448031425476,-28.025543212890625
3421,0,1000.0,0.051058314740657806,0.0,0.0,0.5105831623077393,0.051058314740657806,0.8743783235549927,0.4362802505493164,-5.1773810386657715
3422,0,1000.0,0.06058698892593384,0.0,0.0,0.6058698892593384,0.06058698892593384,1.0865983963012695,0.2950610816478729,-14.941962242126465
3423,0,1000.0,0.18511474132537842,0.15821421146392822,0.0,0.9018621444702148,0.18511474132537842,1.4405359029769897,0.3239409029483795,-95.6446304321289
3424,0,1000.0,0.06965424865484238,0.0,0.0,0.6965424418449402,0.06965424865484238,1.228532314300537,0.45675504207611084,-30.56631088256836
3425,0,1000.0,0.017330145463347435,0.0,0.0,0.17330144345760345,0.017330145463347435,0.5224756002426147,0.2828677296638489,-2.9635705947875977
3426,0,1000.0,0.1801670640707016,0.1660606414079666,0.0,0.8053068518638611,0.1801670640707016,1.1880829334259033,0.1828135848045349,-3.9301998615264893
3427,0,1000.0,0.28837740421295166,0.35290321707725525,0.0,0.7663548588752747,0.28837740421295166,1.3321882486343384,0.22177265584468842,-10.890247344970703
3428,0,1000.0,0.10871973633766174,0.0459495484828949,0.0,0.811500072479248,0.10871973633766174,1.127092719078064,0.27474191784858704,-2.9743971824645996
3429,0,1000.0,0.3535241186618805,0.4495117962360382,0.01943720132112503,0.7798589468002319,0.3535241186618805,1.0631904602050781,0.06744401156902313,0.01943720132112503
3430,0,1000.0,0.7490314245223999,0.8343617916107178,0.565554678440094,0.7874797582626343,0.7490314245223999,0.993175745010376,0.04654288664460182,0.565554678440094
3431,0,1000.0,0.17466022074222565,0.16797959804534912,0.0,0.7387245893478394,0.17466022074222565,1.0865168571472168,0.14994436502456665,-2.191380023956299
3432,0,1000.0,0.02555706724524498,0.0,0.0,0.255570650100708,0.02555706724524498,0.5627428889274597,0.4223636984825134,-2.544252634048462
3433,0,1000.0,0.032229628413915634,0.0,0.0,0.32229629158973694,0.032229628413915634,0.9008561372756958,0.4361392855644226,-5.100939750671387
3434,0,1000.0,0.17530854046344757,0.14580127596855164,0.0,0.8782777786254883,0.17530854046344757,1.2300024032592773,0.2081192135810852,-2.770578384399414
3435,0,1000.0,0.5198021531105042,0.768861711025238,0.0,0.5848509669303894,0.5198021531105042,1.1285518407821655,0.24742525815963745,-2.501655101776123
3436,0,1000.0,0.06798428297042847,0.0,0.0,0.6798428297042847,0.06798428297042847,0.9477614164352417,0.27054810523986816,-9.175698280334473
3437,0,1000.0,0.07705341279506683,0.0,0.0,0.7705341577529907,0.07705341279506683,1.2201060056686401,0.37944379448890686,-63.418731689453125
3438,0,1000.0,0.11805187165737152,0.07882250100374222,0.0,0.7075837254524231,0.11805187165737152,1.00045907497406,0.18848714232444763,-3.188647508621216
3439,0,1000.0,0.12226340919733047,0.03992491587996483,0.0,0.9830845594406128,0.12226340919733047,1.4597880840301514,0.3991612195968628,-2460.75634765625
3440,0,1000.0,0.07617130130529404,0.019465437158942223,0.0,0.6449204087257385,0.07617130130529404,1.1811026334762573,0.2679542303085327,-5.478352069854736
3441,0,1000.0,0.6444252133369446,0.9332461357116699,0.0,0.8447751402854919,0.6444252133369446,1.3873382806777954,0.33410146832466125,-6.4997758865356445
3442,0,1000.0,0.07702863216400146,0.0,0.0,0.7702863216400146,0.07702863216400146,1.0908840894699097,0.41371721029281616,-6.696969509124756
3443,0,1000.0,0.09822253882884979,0.0,0.0,0.9822254180908203,0.09822253882884979,1.4616085290908813,0.41934534907341003,-114997.2265625
3444,0,1000.0,0.08132766932249069,0.0,0.0,0.8132767081260681,0.08132766932249069,1.2576134204864502,0.44353732466697693,-8.592347145080566
3445,0,1000.0,0.034546054899692535,0.0,0.0,0.34546056389808655,0.034546054899692535,0.5859305262565613,0.4267123341560364,-2.516977071762085
3446,0,1000.0,0.20952598750591278,0.21732725203037262,0.0,0.7912963628768921,0.20952598750591278,1.164426326751709,0.17370156943798065,-4.488083362579346
3447,0,1000.0,0.08607663214206696,0.0,0.0,0.8607663512229919,0.08607663214206696,1.3908649682998657,0.35149604082107544,-34.759334564208984
3448,0,1000.0,0.0823369100689888,0.031183749437332153,0.0,0.6362665891647339,0.0823369100689888,0.9349403381347656,0.2513327896595001,-1.8705275058746338
3449,0,1000.0,0.07838021218776703,0.0,0.0,0.7838021516799927,0.07838021218776703,1.1198893785476685,0.3248886466026306,-14.391643524169922
3450,0,1000.0,0.1551307886838913,0.14925460517406464,0.0,0.6557802557945251,0.1551307886838913,1.0482521057128906,0.16311973333358765,-1.6220952272415161
3451,0,1000.0,0.5025691390037537,0.77748703956604,0.0,0.3607691526412964,0.5025691390037537,0.8382725715637207,0.15465731918811798,-0.30802595615386963
3452,0,1000.0,0.14827612042427063,0.09752268344163895,0.0,0.8976251482963562,0.14827612042427063,1.446549892425537,0.3579084575176239,-289.6506652832031
3453,0,1000.0,0.07302235811948776,0.0,0.0,0.7302235960960388,0.07302235811948776,1.295596957206726,0.44767606258392334,-34.22652816772461
3454,0,1000.0,0.07962031662464142,0.0,0.0,0.7962031364440918,0.07962031662464142,1.2804391384124756,0.3965111970901489,-128.70465087890625
3455,0,1000.0,0.1075989156961441,0.012664863839745522,0.0,1.0,0.1075989156961441,1.4598026275634766,0.40748506784439087,-18806.169921875
3456,0,1000.0,0.2998400926589966,0.37372440099716187,0.0,0.7560545802116394,0.2998400926589966,1.261794924736023,0.15714962780475616,-4.1791205406188965
3457,0,1000.0,0.10454919189214706,0.019124915823340416,0.0,0.9307424426078796,0.10454919189214706,1.313439965248108,0.3032713830471039,-4.965704441070557
3458,0,1000.0,0.21622057259082794,0.299121618270874,0.0,0.36747604608535767,0.21622057259082794,0.7132806181907654,0.08069386333227158,-0.019697776064276695
3459,0,1000.0,0.0693477988243103,0.00013293208030518144,0.0,0.6926803588867188,0.0693477988243103,1.1090391874313354,0.22265328466892242,-4.201874256134033
3460,0,1000.0,0.5986171364784241,0.8644366264343262,0.0,0.7995516657829285,0.5986171364784241,1.308559775352478,0.39245709776878357,-7.572294235229492
3461,0,1000.0,0.12373057752847672,0.1659836769104004,0.0,0.2414037138223648,0.12373057752847672,1.0090808868408203,0.23449082672595978,-1.6166534423828125
3462,0,1000.0,0.07880915701389313,0.0,0.0,0.7880915403366089,0.07880915701389313,1.0137356519699097,0.3501182496547699,-3.067234992980957
3463,0,1000.0,0.05697496607899666,0.0,0.0,0.569749653339386,0.05697496607899666,0.83061683177948,0.41006824374198914,-5.630627632141113
3464,0,1000.0,0.0815432146191597,0.0,0.0,0.8154321312904358,0.0815432146191597,1.3752402067184448,0.42067739367485046,-288.4543762207031
3465,0,1000.0,0.03182832524180412,0.0,0.0,0.31828323006629944,0.03182832524180412,0.8758182525634766,0.4524337351322174,-5.132155418395996
3466,0,1000.0,0.05388736352324486,0.0,0.0,0.5388736128807068,0.05388736352324486,0.9557101130485535,0.4155791997909546,-12.926284790039062
3467,0,1000.0,0.06418438255786896,0.0,0.0,0.6418437957763672,0.06418438255786896,1.1577794551849365,0.23093709349632263,-3.555196523666382
3468,0,1000.0,0.590939998626709,0.945082426071167,0.0,0.2389051467180252,0.590939998626709,0.8359828591346741,0.2042391449213028,-0.7260449528694153
3469,0,1000.0,0.10458558052778244,0.008325743488967419,0.0,0.995901346206665,0.10458558052778244,1.462661623954773,0.4113466739654541,-33916.2421875
3470,0,1000.0,0.0496998205780983,0.0,0.0,0.49699822068214417,0.0496998205780983,1.00748610496521,0.46284574270248413,-10.611474990844727
3471,0,1000.0,0.08150465041399002,0.0,0.0,0.815046489238739,0.08150465041399002,1.015158772468567,0.411047101020813,-3.5460827350616455
3472,0,1000.0,0.05235205590724945,0.0,0.0,0.5235205888748169,0.05235205590724945,1.0706251859664917,0.46306735277175903,-11.315715789794922
3473,0,1000.0,0.06544751673936844,0.0,0.0,0.654475212097168,0.06544751673936844,1.1709727048873901,0.3565373718738556,-16.001842498779297
3474,0,1000.0,0.6764092445373535,0.9659133553504944,0.0,0.9686122536659241,0.6764092445373535,1.439043402671814,0.36248862743377686,-6.128970146179199
3475,0,1000.0,0.09302721917629242,0.0,0.0,0.9302722215652466,0.09302721917629242,1.417822241783142,0.42346352338790894,-521.2590942382812
3476,0,1000.0,0.09633083641529083,0.0,0.0,0.9633083939552307,0.09633083641529083,1.4376192092895508,0.42207249999046326,-2207.421875
3477,0,1000.0,0.03958885744214058,0.0,0.0,0.3958885967731476,0.03958885744214058,1.082895278930664,0.31905364990234375,-7.700173854827881
3478,0,1000.0,0.05472473427653313,0.0,0.0,0.5472473502159119,0.05472473427653313,0.9698315262794495,0.19180244207382202,-1.302085041999817
3479,0,1000.0,0.07427580654621124,0.0,0.0,0.74275803565979,0.07427580654621124,1.0148801803588867,0.3353951871395111,-5.783257484436035
3480,0,1000.0,0.020978707820177078,0.0,0.0,0.20978708565235138,0.020978707820177078,0.4169764220714569,0.2815219461917877,-2.422765016555786
3481,0,1000.0,0.041937973350286484,0.0,0.0,0.41937971115112305,0.041937973350286484,0.7096472978591919,0.39157822728157043,-4.776061058044434
3482,0,1000.0,0.16349835693836212,0.17239271104335785,0.0,0.6006273627281189,0.16349835693836212,0.9754476547241211,0.1444115787744522,-0.7624298334121704
3483,0,1000.0,0.03766139969229698,0.0,0.0,0.3766140043735504,0.03766139969229698,0.7612170577049255,0.3984698951244354,-6.643984317779541
3484,0,1000.0,0.07913336902856827,0.0,0.0,0.7913337349891663,0.07913336902856827,1.2231920957565308,0.35044077038764954,-44.96703338623047
3485,0,1000.0,0.071509949862957,0.0,0.0,0.7150994539260864,0.071509949862957,1.0953930616378784,0.36647388339042664,-5.444762706756592
3486,0,1000.0,0.05648849904537201,0.0,0.0,0.5648849606513977,0.05648849904537201,1.052487850189209,0.3351719379425049,-9.76777458190918
3487,0,1000.0,0.19408224523067474,0.29959574341773987,0.0,0.14324791729450226,0.19408224523067474,0.5082578659057617,0.2151157110929489,-1.132847547531128
3488,0,1000.0,0.0794806256890297,0.0,0.0,0.7948062419891357,0.0794806256890297,1.069541573524475,0.2589942514896393,-3.476381778717041
3489,0,1000.0,0.2916405498981476,0.3636591136455536,0.0,0.73445063829422,0.2916405498981476,1.311438798904419,0.12090225517749786,-1.4296668767929077
3490,0,1000.0,0.46375054121017456,0.670303463935852,0.0,0.6156846880912781,0.46375054121017456,1.27286696434021,0.2727602422237396,-7.848683834075928
3491,0,1000.0,0.19372503459453583,0.17755189538002014,0.0,0.8719390034675598,0.19372503459453583,1.3838599920272827,0.31102025508880615,-8.804190635681152
3492,0,1000.0,0.03951660916209221,0.0,0.0,0.3951660990715027,0.03951660916209221,0.7431597709655762,0.22039049863815308,-3.2392306327819824
3493,0,1000.0,0.4742482304573059,0.6918631196022034,0.0,0.5913034677505493,0.4742482304573059,1.0963889360427856,0.3218768239021301,-3.963513135910034
3494,0,1000.0,0.050293486565351486,0.0,0.0,0.5029348731040955,0.050293486565351486,1.0469955205917358,0.291614830493927,-9.09317398071289
3495,0,1000.0,0.21444393694400787,0.20666947960853577,0.0,0.9044225811958313,0.21444393694400787,1.2117857933044434,0.25607746839523315,-3.6676132678985596
3496,0,1000.0,0.1229693815112114,0.05633433908224106,0.0,0.8916877508163452,0.1229693815112114,1.2190001010894775,0.29986056685447693,-5.72184419631958
3497,0,1000.0,0.05765077471733093,0.0,0.0,0.5765077471733093,0.05765077471733093,1.0962586402893066,0.3535424768924713,-5.309737205505371
3498,0,1000.0,0.009945552796125412,0.0,0.0,0.09945552796125412,0.009945552796125412,0.6254264712333679,0.3279145359992981,-2.6304891109466553
3499,0,1000.0,0.06274423748254776,0.0,0.0,0.6274423599243164,0.06274423748254776,1.1796149015426636,0.463760644197464,-20.350860595703125
3500,0,1000.0,0.05753646045923233,0.0,0.0,0.5753645896911621,0.05753646045923233,1.1281089782714844,0.48153725266456604,-14.715646743774414
3501,0,1000.0,0.08303951472043991,0.0,0.0,0.8303951025009155,0.08303951472043991,1.2991362810134888,0.33130088448524475,-58.817039489746094
3502,0,1000.0,0.13385958969593048,0.0839487686753273,0.0,0.8349032998085022,0.13385958969593048,1.4023685455322266,0.3702968955039978,-409.7015075683594
3503,0,1000.0,0.08034158498048782,0.0,0.0,0.803415834903717,0.08034158498048782,1.2189269065856934,0.37486904859542847,-7.019124507904053
3504,0,1000.0,0.08457660675048828,0.0,0.0,0.8457660675048828,0.08457660675048828,1.3879523277282715,0.40639111399650574,-849.9000854492188
3505,0,1000.0,0.06674180179834366,0.0,0.0,0.6674180030822754,0.06674180179834366,1.203201413154602,0.4395005702972412,-21.666532516479492
3506,0,1000.0,0.0996951013803482,0.0014392713783308864,0.0,0.9883154034614563,0.0996951013803482,1.4446823596954346,0.39323651790618896,-415.6933288574219
3507,0,1000.0,0.3385569751262665,0.44862884283065796,0.0,0.6937965750694275,0.3385569751262665,1.1967415809631348,0.20024897158145905,-3.8137621879577637
3508,0,1000.0,0.07559098303318024,0.0,0.0,0.7559098601341248,0.07559098303318024,1.1834990978240967,0.29766350984573364,-6.801237106323242
3509,0,1000.0,0.06671556085348129,0.0,0.0,0.6671555638313293,0.06671556085348129,1.0837796926498413,0.29376769065856934,-4.083730697631836
3510,0,1000.0,0.2386140078306198,0.30094215273857117,0.0,0.580487072467804,0.2386140078306198,1.1068615913391113,0.32413750886917114,-7.47573709487915
3511,0,1000.0,0.18686851859092712,0.22575034201145172,0.0,0.5141832232475281,0.18686851859092712,0.9551846385002136,0.1390008181333542,-1.373305082321167
3512,0,1000.0,0.05660276487469673,0.0,0.0,0.5660276412963867,0.05660276487469673,1.0502839088439941,0.33709782361984253,-4.330528736114502
3513,0,1000.0,0.08495566248893738,0.0,0.0,0.8495566248893738,0.08495566248893738,1.3183338642120361,0.4049186408519745,-218.66091918945312
3514,0,1000.0,0.03759197145700455,0.0,0.0,0.37591972947120667,0.03759197145700455,1.0493944883346558,0.3347886800765991,-7.474880218505859
3515,0,1000.0,0.08341731876134872,0.0,0.0,0.8341732025146484,0.08341731876134872,1.331063151359558,0.44307804107666016,-86.22276306152344
3516,0,1000.0,0.09429247677326202,0.0,0.0,0.9429247975349426,0.09429247677326202,1.4239096641540527,0.41437965631484985,-958.899658203125
3517,0,1000.0,0.08126777410507202,0.0,0.0,0.8126777410507202,0.08126777410507202,1.3277841806411743,0.39868125319480896,-143.171142578125
3518,0,1000.0,0.018299300223588943,0.0,0.0,0.18299299478530884,0.018299300223588943,0.5626596808433533,0.26198655366897583,-2.2097151279449463
3519,0,1000.0,0.19379489123821259,0.25056377053260803,0.0,0.43456634879112244,0.19379489123821259,0.8650568723678589,0.15141670405864716,-1.4341315031051636
3520,0,1000.0,0.07796657830476761,0.0,0.0,0.7796657681465149,0.07796657830476761,1.1550959348678589,0.4199720025062561,-20.65415382385254
3521,0,1000.0,0.07389670610427856,0.0,0.0,0.7389670610427856,0.07389670610427856,1.1929931640625,0.29505157470703125,-13.738358497619629
3522,0,1000.0,0.10239395499229431,0.003989929333329201,0.0,1.0,0.10239395499229431,1.4636025428771973,0.4148988425731659,-178047.65625
3523,0,1000.0,0.09259935468435287,0.0,0.0,0.9259935617446899,0.09259935468435287,1.4116908311843872,0.414397269487381,-525.2529907226562
3524,0,1000.0,0.07337003946304321,0.0,0.0,0.7337003946304321,0.07337003946304321,1.1449847221374512,0.3563387989997864,-48.14548873901367
3525,0,1000.0,0.2506462633609772,0.2992779314517975,0.0,0.7107950448989868,0.2506462633609772,1.0600053071975708,0.12617477774620056,-0.775226354598999
3526,0,1000.0,0.062373362481594086,0.0,0.0,0.623733639717102,0.062373362481594086,1.1535227298736572,0.38886845111846924,-17.927734375
3527,0,1000.0,0.07943451404571533,0.0,0.0,0.7943451404571533,0.07943451404571533,1.2570985555648804,0.30035144090652466,-48.427066802978516
3528,0,1000.0,0.053283996880054474,0.0,0.0,0.5328400135040283,0.053283996880054474,1.0041329860687256,0.2977008819580078,-8.735311508178711
3529,0,1000.0,0.08919733017683029,0.0,0.0,0.8919732570648193,0.08919733017683029,1.2176628112792969,0.417833536863327,-8.524837493896484
